@Relation test

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE class {1.00,0.00}

@DATA
0.787047,-0.000000,0.00
0.799317,-0.000000,1.00
0.803067,-0.000000,0.00
0.792964,-0.000000,0.00
0.765047,-0.000000,1.00
0.738051,-0.000000,0.00
0.769908,-0.000000,0.00
0.763250,-0.000000,0.00
0.847471,-0.000000,1.00
0.731930,-0.000000,0.00
0.754966,-0.000000,0.00
0.885177,-0.000000,1.00
0.855282,-0.000000,0.00
0.753761,-0.000000,0.00
0.831244,-0.000000,1.00
0.737688,-0.000000,1.00
0.853254,-0.000000,0.00
0.719828,-0.000000,1.00
0.738596,-0.000000,0.00
0.856679,-0.000000,0.00
0.856608,-0.000000,0.00
0.784450,-0.000000,0.00
0.756847,-0.000000,1.00
0.747345,-0.000000,1.00
0.808633,-0.000000,0.00
0.819338,-0.000000,0.00
0.801513,-0.000000,1.00
0.837019,-0.000000,0.00
0.784926,-0.000000,1.00
0.722121,-0.000000,0.00
0.863122,-0.000000,0.00
0.851271,-0.000000,0.00
0.797446,-0.000000,1.00
0.805949,-0.000000,0.00
0.792242,-0.000000,0.00
0.664405,-0.000000,0.00
0.603140,-0.000000,1.00
0.708784,-0.000000,1.00
0.665413,-0.000000,1.00
0.646184,-0.000000,0.00
0.711722,-0.000000,0.00
